Vin,DutyCycle,Vout,Iout,Temp,Condition
12.529804177915283,0.5830629607273935,7.262261311224876,1.0879417041137402,30.89456965352752,0
15.277981553494861,0.8695165248330141,14.14599478568087,2.485155604857011,79.76506589063165,1
17.521012239168286,0.7021692050177503,12.775371120701001,2.6260974271171436,67.83172949777857,1
14.74269138985086,0.6818018003931782,9.596748638037155,3.0036521787366315,77.81358119806515,1
11.996397460909431,0.5476562522688043,6.238924586923,1.0242882013150274,42.824211793000615,0
11.672337853402231,0.5025972942903649,5.6387187996068135,1.0419609972024118,41.10779236812105,0
16.214415924080267,0.5876007181874365,10.261527664478027,2.467831176310417,71.48547903592639,1
12.65020117795866,0.5134563470622554,6.623422045477459,0.9403025713278926,40.4141628525905,0
17.67566107045896,0.8360441676292774,14.279167533748021,2.017553349906808,57.87342867376687,1
19.346727892305047,0.8822350470895755,17.94495879412974,1.992917890936516,86.12978170593054,1
11.481729781726353,0.603837399178042,6.473861658835261,0.8882813538292997,30.441797246741217,0
15.309706237723946,0.6660530225042244,9.734897446472624,2.8705084756682244,63.631235257935664,1
19.196643615282067,0.7941279572895372,15.390280873427157,2.3559686008243608,73.41753920713539,1
13.201213922163944,0.5368421948546217,6.907899392247276,1.0958385819842043,43.95929655194034,0
16.761556142730104,0.7266517933321721,12.343351017591637,1.8877988964763641,56.391650216989206,1
11.63903383418092,0.5293346900737638,5.957607741658908,1.053335924470545,39.586424880517534,0
15.47648341955781,0.7918932894564583,12.84493302311383,2.573237805826659,59.341972886512416,1
11.318948342525118,0.352980568266786,3.9816420089098177,0.8897730259544144,39.59477017639128,0
11.362612872693482,0.440318158412176,4.7821922162423744,1.1296063061781396,42.65513047447105,0
11.752822617479403,0.5594456685737321,6.589473079120994,0.8024512228782863,39.42598875620468,0
15.22691676820448,0.6677652565316705,10.530546504130214,1.8169429595331574,66.88532805100799,1
11.353427115757473,0.42908171335334844,4.794121829303679,1.153019519886335,42.103498155092396,0
17.08057588807139,0.789390936465858,12.5786179383667,2.253540862525374,59.018136162218504,1
16.33514021160198,0.6646245325290242,10.605300550096555,2.714380629440382,59.92805012473022,1
17.380147352673227,0.8707231373804277,14.272757670573531,2.5091262304280564,71.03381996212096,1
16.420992597843007,0.9255349780288475,14.978065704831096,3.1915972576646716,64.03027972098884,1
11.42418175935532,0.522230133411007,5.92418920038385,0.9781346722564964,41.93685740316495,0
12.203463635867223,0.4800181907192699,5.704553217440718,0.9935815838711181,42.766944915372136,0
16.9133760214608,0.9466782556898976,15.690661737997784,3.605344863007882,73.364997888209,1
12.223884024279132,0.5574222854598377,7.1050298344390255,1.0894647187573872,39.47090621251151,0
16.41015067846926,0.9650572963232849,16.183647372950816,2.526228693444722,77.03253828095947,1
14.572830660185648,0.7959666089785957,12.032131481874906,2.239515724384452,64.22465735980788,1
13.77080063563551,0.49120570937838315,6.855244077363857,1.130350793193476,38.73618372451907,0
16.22820298445304,0.9124776719985813,15.139696053490562,2.6284987227929153,84.13769648291259,1
19.533023600655266,0.8962502885800102,15.662295393213212,2.790861682485253,76.3572652644055,1
18.01346014245413,0.746120969542329,13.165640875418086,3.522827273838577,62.21691446993496,1
9.876104275690192,0.6078654106632752,6.072099757605724,1.0212574030632215,36.66575641524218,0
11.284696290740031,0.5481939558397455,5.812894309798757,1.0779349003905332,41.38290752795525,0
12.412931454275624,0.4805911590729386,5.966957746828895,1.0502784426895193,29.682984237602728,0
17.912590004182693,0.7904888352299234,14.005222401058592,1.7706208037346531,83.75596964304208,1
13.03099952249595,0.47248474230772897,5.887774266703995,1.173493657583681,34.90152340145572,0
13.204389043151405,0.7368597444433442,9.601256531460507,2.9570385821120166,75.36389218847576,1
9.349030191606989,0.5420310013252276,5.177924183712425,0.9857853463059454,35.71915079669125,0
16.07356566634847,0.7667420620150125,12.168242916923367,1.83757710953363,72.75002298291811,1
15.170746198856273,0.7618510585175907,11.473639194085926,2.631251445425917,76.31224356971784,1
13.142822814515021,0.5100549523357484,6.191095132455583,1.1048707126416564,37.72602641311153,0
13.502357052096029,0.49164391431067944,6.683413257921086,1.2272434720446883,37.23455091542934,0
13.108703580582908,0.49927738645608605,6.621477060489157,1.0849611988516212,43.17983875355869,0
15.142304148787852,0.6573981882879548,9.92582458202492,2.2836812418332357,65.08455586193095,1
15.9642100459833,0.7493810938914665,12.328186868505918,1.5227034977583622,63.17925201976217,1
12.250492850345877,0.45043038252718465,5.482823299841419,1.0841983695452126,39.69798135401546,0
14.776732526610882,0.8283053162258655,11.844260648696782,1.9723379207037701,61.80613169501209,1
11.565503772567684,0.40984301618720276,4.720948100455797,0.9107212484508116,38.68626626156748,0
13.098144217777552,0.6597133842792146,8.77316615476388,2.590626974172525,90.084730109817,1
14.164047790778529,0.7976949443914534,11.15701337238303,2.8411693910298297,69.10796702308332,1
15.787611819920494,0.939922795007116,15.435929496005182,1.5921755120605914,82.45041008223257,1
12.936929369512715,0.7917746300328548,10.055382445269316,3.5260366557109677,58.02042037659338,1
10.465885829264378,0.5227943886040803,5.246997422061496,1.1991553302204734,34.70779683179174,0
18.354369926368676,0.7136020150923922,13.017435560456992,2.700084802600249,78.22572921200481,1
17.654472215314847,0.9582116751303568,16.995132903028278,2.276678476592697,52.95224255771956,1
11.181779316766528,0.4964750610970454,5.643029142695719,0.8451039474946525,46.101414482088586,0
17.78982111205365,0.7764726090027562,14.245343803638086,2.9778519855569336,74.82533709821185,1
14.917986268434202,0.8901728697140274,13.673688717325122,1.8442254310506592,70.7957954655656,1
12.471415556386404,0.48749767427005236,6.033681153557673,1.05913492417584,44.7440654823581,0
11.724948302848356,0.5598315743322826,6.778591876901422,0.9908600442490886,41.61592741229103,0
13.158110873500068,0.4530332303090623,5.74272129855867,0.9997596159081146,37.022325324080704,0
15.779989002597897,0.7197569960135164,10.333020238801348,2.2771212701015755,68.48048876528014,1
16.7663363795178,0.8817306203738327,14.392096496034522,3.6270190544605594,69.92519203259253,1
17.308862054211243,0.8928932013532216,15.133373580352462,3.169296069147803,58.93267012270549,1
14.869214059429197,0.7006406996068553,10.254652759608256,2.834542605133762,76.85656392513711,1
11.124381746615242,0.5512031262905731,6.28986837599445,0.9816849528946705,29.15161291137149,0
18.72675302707668,0.8698815670280476,16.813695472820427,1.9881220261460748,73.91828707716101,1
12.110922589709865,0.5218161834837016,6.356445313179689,0.9611479224816991,38.4088123612869,0
12.150393786476208,0.5149646290203246,6.105323961763563,0.9436052511941757,37.97819003654989,0
12.690143991711112,0.5598285750832246,6.978452549742018,0.9290979042369509,37.01685470694135,0
13.593186626639397,0.5936648888108773,8.151750186481282,1.1897767016745977,41.78126394353042,0
15.479381917457125,0.8716340080540411,14.261954302999856,2.8845678896550164,54.63469309617962,1
11.436275447196024,0.5085208111187743,5.683519838691157,1.1796360822926963,38.413247538787324,0
18.331833040510446,0.8898117324122348,16.714667467471532,2.592413516810827,63.859618384505886,1
12.109394794604892,0.5149376454182844,6.0887484832185725,0.9014196191332173,45.73013787506707,0
11.095683374895591,0.44401912833554946,4.700517973343205,0.8948690088360656,37.24509098230875,0
15.12768911698503,0.8147755907400129,11.904947079758239,1.909884132899815,55.77765498493126,1
15.337137257436995,0.8492014280566899,14.1831372556539,2.647041019396607,65.042940534251,1
15.612589240390076,0.8957304822593531,14.162341187406858,2.0873540195845677,65.36145570494054,1
13.65943858720645,0.8398763764424815,12.511128577460784,2.9005908819940913,76.44388453538183,1
13.795877673095521,0.41257340133809095,5.828084078121837,0.9784390421431978,33.24722017828508,0
15.85273149065472,0.587478837159347,9.31300254301387,1.045122531931851,34.369730195444745,0
17.112044193684582,0.7326209894340524,12.495695558630183,2.464581576041955,76.18068493930042,1
12.130740577286092,0.5618046587605219,6.7988020359143,1.064648953772577,44.64704992395408,0
16.067438109802108,0.9992036635959309,16.35414119475728,2.6904132091726267,72.95195368158836,1
16.33080732059941,0.8438579290921006,14.157589982673677,3.447574306054485,71.75574084925822,1
12.27669079933002,0.4623017705566662,5.508507312780997,0.8997782981073275,39.123107720506546,0
10.584629257949587,0.5499005054929826,5.895774884621795,0.929310743201265,32.49889069276532,0
